,Bug ID,,Test,Opt Status,Debug Status,Owner,Assignee,Fission Target,Comments
,Core::Audio/Video: Playback,,,,,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_attention.js,browser/components/extensions/test/browser/browser_ext_tabs_attention.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_audio.js,browser/components/extensions/test/browser/browser_ext_tabs_audio.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_captureTab.js,browser/components/extensions/test/browser/browser_ext_tabs_captureTab.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_captureVisibleTab.js,browser/components/extensions/test/browser/browser_ext_tabs_captureVisibleTab.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_cookieStoreId.js,browser/components/extensions/test/browser/browser_ext_tabs_cookieStoreId.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_create.js,browser/components/extensions/test/browser/browser_ext_tabs_create.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_create_invalid_url.js,browser/components/extensions/test/browser/browser_ext_tabs_create_invalid_url.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_create_url.js,browser/components/extensions/test/browser/browser_ext_tabs_create_url.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_detectLanguage.js,browser/components/extensions/test/browser/browser_ext_tabs_detectLanguage.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_discard.js,browser/components/extensions/test/browser/browser_ext_tabs_discard.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_discarded.js,browser/components/extensions/test/browser/browser_ext_tabs_discarded.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_duplicate.js,browser/components/extensions/test/browser/browser_ext_tabs_duplicate.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_events.js,browser/components/extensions/test/browser/browser_ext_tabs_events.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_events_order.js,browser/components/extensions/test/browser/browser_ext_tabs_events_order.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_executeScript.js,browser/components/extensions/test/browser/browser_ext_tabs_executeScript.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_bad.js,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_bad.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_good.js,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_good.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_multiple.js,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_multiple.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_no_create.js,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_no_create.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_runAt.js,browser/components/extensions/test/browser/browser_ext_tabs_executeScript_runAt.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_getCurrent.js,browser/components/extensions/test/browser/browser_ext_tabs_getCurrent.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_hide.js,browser/components/extensions/test/browser/browser_ext_tabs_hide.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_hide_update.js,browser/components/extensions/test/browser/browser_ext_tabs_hide_update.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_highlight.js,browser/components/extensions/test/browser/browser_ext_tabs_highlight.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_incognito_not_allowed.js,browser/components/extensions/test/browser/browser_ext_tabs_incognito_not_allowed.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_insertCSS.js,browser/components/extensions/test/browser/browser_ext_tabs_insertCSS.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_lastAccessed.js,browser/components/extensions/test/browser/browser_ext_tabs_lastAccessed.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_lazy.js,browser/components/extensions/test/browser/browser_ext_tabs_lazy.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_move_array.js,browser/components/extensions/test/browser/browser_ext_tabs_move_array.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_move_discarded.js,browser/components/extensions/test/browser/browser_ext_tabs_move_discarded.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_move_window.js,browser/components/extensions/test/browser/browser_ext_tabs_move_window.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_move_window_multiple.js,browser/components/extensions/test/browser/browser_ext_tabs_move_window_multiple.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_move_window_pinned.js,browser/components/extensions/test/browser/browser_ext_tabs_move_window_pinned.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_onCreated.js,browser/components/extensions/test/browser/browser_ext_tabs_onCreated.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_onHighlighted.js,browser/components/extensions/test/browser/browser_ext_tabs_onHighlighted.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_onUpdated.js,browser/components/extensions/test/browser/browser_ext_tabs_onUpdated.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_onUpdated_filter.js,browser/components/extensions/test/browser/browser_ext_tabs_onUpdated_filter.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_opener.js,browser/components/extensions/test/browser/browser_ext_tabs_opener.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_printPreview.js,browser/components/extensions/test/browser/browser_ext_tabs_printPreview.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_query.js,browser/components/extensions/test/browser/browser_ext_tabs_query.js,passes,passes,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_readerMode.js,browser/components/extensions/test/browser/browser_ext_tabs_readerMode.js,skipped,skipped,jimm,zombie,M4,
,,browser/components/extensions/test/browser/browser_ext_tabs_reload.js,browser/components/extensions/test/browser/browser_ext_tabs_reload.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_reload_bypass_cache.js,browser/components/extensions/test/browser/browser_ext_tabs_reload_bypass_cache.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_removeCSS.js,browser/components/extensions/test/browser/browser_ext_tabs_removeCSS.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_saveAsPDF.js,browser/components/extensions/test/browser/browser_ext_tabs_saveAsPDF.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_sendMessage.js,browser/components/extensions/test/browser/browser_ext_tabs_sendMessage.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_sharingState.js,browser/components/extensions/test/browser/browser_ext_tabs_sharingState.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_successors.js,browser/components/extensions/test/browser/browser_ext_tabs_successors.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_update.js,browser/components/extensions/test/browser/browser_ext_tabs_update.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_update_highlighted.js,browser/components/extensions/test/browser/browser_ext_tabs_update_highlighted.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_update_url.js,browser/components/extensions/test/browser/browser_ext_tabs_update_url.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_tabs_zoom.js,browser/components/extensions/test/browser/browser_ext_tabs_zoom.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_themes_validation.js,browser/components/extensions/test/browser/browser_ext_themes_validation.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_topSites.js,browser/components/extensions/test/browser/browser_ext_topSites.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_url_overrides_newtab.js,browser/components/extensions/test/browser/browser_ext_url_overrides_newtab.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_urlbar_contextual_tip.js,browser/components/extensions/test/browser/browser_ext_urlbar_contextual_tip.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_user_events.js,browser/components/extensions/test/browser/browser_ext_user_events.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_webNavigation_frameId0.js,browser/components/extensions/test/browser/browser_ext_webNavigation_frameId0.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_webNavigation_getFrames.js,browser/components/extensions/test/browser/browser_ext_webNavigation_getFrames.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget.js,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget_contextmenu.js,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget_contextmenu.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget_named_window.js,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget_named_window.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget_subframe_window_open.js,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget_subframe_window_open.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget_window_open.js,browser/components/extensions/test/browser/browser_ext_webNavigation_onCreatedNavigationTarget_window_open.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_webNavigation_urlbar_transitions.js,browser/components/extensions/test/browser/browser_ext_webNavigation_urlbar_transitions.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_webRequest.js,browser/components/extensions/test/browser/browser_ext_webRequest.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows.js,browser/components/extensions/test/browser/browser_ext_windows.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_create.js,browser/components/extensions/test/browser/browser_ext_windows_create.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_create_cookieStoreId.js,browser/components/extensions/test/browser/browser_ext_windows_create_cookieStoreId.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_create_params.js,browser/components/extensions/test/browser/browser_ext_windows_create_params.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_create_tabId.js,browser/components/extensions/test/browser/browser_ext_windows_create_tabId.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_create_url.js,browser/components/extensions/test/browser/browser_ext_windows_create_url.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_events.js,browser/components/extensions/test/browser/browser_ext_windows_events.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_incognito.js,browser/components/extensions/test/browser/browser_ext_windows_incognito.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_remove.js,browser/components/extensions/test/browser/browser_ext_windows_remove.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_size.js,browser/components/extensions/test/browser/browser_ext_windows_size.js,passes,passes,,,,
,,browser/components/extensions/test/browser/browser_ext_windows_update.js,browser/components/extensions/test/browser/browser_ext_windows_update.js,passes,passes,,,,
